0.261700	101.00
0.261720	49.00
0.261740	102.00
0.261760	141.00
0.261780	144.00
0.261800	124.00
0.261820	111.00
0.261840	117.00
0.261860	130.00
0.261880	133.00
0.261900	125.00
0.261920	118.00
0.261940	121.00
0.261960	128.00
0.261980	129.00
0.262000	124.00
0.262020	119.00
0.262040	121.00
0.262060	127.00
0.262080	130.00
0.262100	127.00
0.262120	124.00
0.262140	125.00
0.262160	129.00
0.262180	129.00
0.262200	126.00
0.262220	123.00
0.262240	124.00
0.262260	127.00
0.262280	128.00
0.262300	124.00
0.262320	122.00
0.262340	123.00
0.262360	127.00
0.262380	129.00
0.262400	128.00
0.262420	126.00
0.262440	126.00
0.262460	128.00
0.262480	128.00
0.262500	126.00
0.262520	123.00
0.262540	124.00
0.262560	126.00
0.262580	128.00
0.262600	128.00
0.262620	128.00
0.262640	128.00
0.262660	129.00
0.262680	127.00
0.262700	123.00
0.262720	119.00
0.262740	119.00
0.262760	121.00
0.262780	124.00
0.262800	125.00
0.262820	127.00
0.262840	129.00
0.262860	131.00
0.262880	130.00
0.262900	125.00
0.262920	121.00
0.262940	118.00
0.262960	118.00
0.262980	119.00
0.263000	119.00
0.263020	120.00
0.263040	124.00
0.263060	128.00
0.263080	131.00
0.263100	131.00
0.263120	129.00
0.263140	128.00
0.263160	127.00
0.263180	126.00
0.263200	123.00
0.263220	121.00
0.263240	121.00
0.263260	122.00
0.263280	123.00
0.263300	124.00
0.263320	125.00
0.263340	128.00
0.263360	131.00
0.263380	131.00
0.263400	129.00
0.263420	126.00
0.263440	125.00
0.263460	124.00
0.263480	124.00
0.263500	123.00
0.263520	121.00
0.263540	122.00
0.263560	123.00
0.263580	124.00
0.263600	124.00
0.263620	124.00
0.263640	125.00
0.263660	126.00
0.263680	127.00
0.263700	126.00
0.263720	125.00
0.263740	125.00
0.263760	125.00
0.263780	125.00
0.263800	124.00
0.263820	123.00
0.263840	124.00
0.263860	125.00
0.263880	126.00
0.263900	125.00
0.263920	124.00
0.263940	124.00
0.263960	124.00
0.263980	125.00
0.264000	125.00
0.264020	125.00
0.264040	125.00
0.264060	125.00
0.264080	125.00
0.264100	124.00
0.264120	123.00
0.264140	124.00
0.264160	125.00
0.264180	125.00
0.264200	125.00
0.264220	126.00
0.264240	126.00
0.264260	127.00
0.264280	126.00
0.264300	126.00
0.264320	125.00
0.264340	125.00
0.264360	126.00
0.264380	125.00
0.264400	124.00
0.264420	124.00
0.264440	125.00
0.264460	126.00
0.264480	127.00
0.264500	126.00
0.264520	126.00
0.264540	127.00
0.264560	127.00
0.264580	127.00
0.264600	126.00
0.264620	124.00
0.264640	124.00
0.264660	125.00
0.264680	125.00
0.264700	124.00
0.264720	123.00
0.264740	124.00
0.264760	125.00
0.264780	127.00
0.264800	127.00
0.264820	126.00
0.264840	126.00
0.264860	126.00
0.264880	125.00
0.264900	124.00
0.264920	124.00
0.264940	125.00
0.264960	126.00
0.264980	126.00
0.265000	125.00
0.265020	125.00
0.265040	126.00
0.265060	126.00
0.265080	126.00
0.265100	125.00
0.265120	124.00
0.265140	125.00
0.265160	125.00
0.265180	126.00
0.265200	125.00
0.265220	124.00
0.265240	125.00
0.265260	126.00
0.265280	125.00
0.265300	124.00
0.265320	124.00
0.265340	125.00
0.265360	127.00
0.265380	127.00
0.265400	126.00
0.265420	125.00
0.265440	125.00
0.265460	126.00
0.265480	126.00
0.265500	125.00
0.265520	124.00
0.265540	124.00
0.265560	125.00
0.265580	126.00
0.265600	126.00
0.265620	126.00
0.265640	126.00
0.265660	127.00
0.265680	127.00
0.265700	125.00
0.265720	124.00
0.265740	123.00
0.265760	124.00
0.265780	124.00
0.265800	124.00
0.265820	123.00
0.265840	122.00
0.265860	123.00
0.265880	124.00
0.265900	124.00
0.265920	124.00
0.265940	124.00
0.265960	125.00
0.265980	126.00
0.266000	126.00
0.266020	125.00
0.266040	124.00
0.266060	125.00
0.266080	126.00
0.266100	126.00
0.266120	125.00
0.266140	125.00
0.266160	125.00
0.266180	126.00
0.266200	127.00
0.266220	127.00
0.266240	127.00
0.266260	126.00
0.266280	126.00
0.266300	125.00
0.266320	124.00
0.266340	124.00
0.266360	124.00
0.266380	124.00
0.266400	125.00
0.266420	125.00
0.266440	126.00
0.266460	127.00
0.266480	127.00
0.266500	127.00
0.266520	126.00
0.266540	126.00
0.266560	126.00
0.266580	126.00
0.266600	125.00
0.266620	124.00
0.266640	124.00
0.266660	124.00
0.266680	124.00
0.266700	125.00
0.266720	124.00
0.266740	124.00
0.266760	123.00
0.266780	122.00
0.266800	122.00
0.266820	123.00
0.266840	124.00
0.266860	125.00
0.266880	125.00
0.266900	125.00
0.266920	125.00
0.266940	125.00
0.266960	125.00
0.266980	126.00
0.267000	125.00
0.267020	125.00
0.267040	125.00
0.267060	125.00
0.267080	125.00
0.267100	125.00
0.267120	125.00
0.267140	124.00
0.267160	125.00
0.267180	125.00
0.267200	125.00
0.267220	125.00
0.267240	125.00
0.267260	126.00
0.267280	126.00
0.267300	127.00
0.267320	127.00
0.267340	127.00
0.267360	127.00
0.267380	126.00
0.267400	125.00
0.267420	124.00
0.267440	125.00
0.267460	126.00
0.267480	126.00
0.267500	126.00
0.267520	124.00
0.267540	123.00
0.267560	123.00
0.267580	124.00
0.267600	125.00
0.267620	126.00
0.267640	126.00
0.267660	126.00
0.267680	125.00
0.267700	125.00
0.267720	124.00
0.267740	124.00
0.267760	124.00
0.267780	124.00
0.267800	124.00
0.267820	124.00
0.267840	124.00
0.267860	124.00
0.267880	125.00
0.267900	125.00
0.267920	126.00
0.267940	126.00
0.267960	126.00
0.267980	125.00
0.268000	125.00
0.268020	125.00
0.268040	125.00
0.268060	126.00
0.268080	126.00
0.268100	125.00
0.268120	125.00
0.268140	125.00
0.268160	126.00
0.268180	127.00
0.268200	126.00
0.268220	126.00
0.268240	126.00
0.268260	126.00
0.268280	125.00
0.268300	125.00
0.268320	125.00
0.268340	125.00
0.268360	126.00
0.268380	126.00
0.268400	125.00
0.268420	124.00
0.268440	123.00
0.268460	123.00
0.268480	124.00
0.268500	124.00
0.268520	124.00
0.268540	124.00
0.268560	125.00
0.268580	125.00
0.268600	125.00
0.268620	125.00
0.268640	125.00
0.268660	125.00
0.268680	124.00
0.268700	124.00
0.268720	123.00
0.268740	123.00
0.268760	124.00
0.268780	124.00
0.268800	125.00
0.268820	126.00
0.268840	127.00
0.268860	128.00
0.268880	128.00
0.268900	127.00
0.268920	126.00
0.268940	125.00
0.268960	125.00
0.268980	125.00
0.269000	124.00
0.269020	124.00
0.269040	124.00
0.269060	125.00
0.269080	126.00
0.269100	126.00
0.269120	126.00
0.269140	126.00
0.269160	127.00
0.269180	128.00
0.269200	128.00
0.269220	128.00
0.269240	127.00
0.269260	127.00
0.269280	127.00
0.269300	125.00
0.269320	124.00
0.269340	122.00
0.269360	122.00
0.269380	123.00
0.269400	124.00
0.269420	125.00
0.269440	126.00
0.269460	126.00
0.269480	126.00
0.269500	126.00
0.269520	126.00
0.269540	125.00
0.269560	124.00
0.269580	124.00
0.269600	124.00
0.269620	123.00
0.269640	124.00
