,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0,46.5,47.0,47.5,48.0,48.5,49.0,49.5,50.0,50.5,51.0,51.5,52.0,52.5,53.0,53.5,54.0,54.5,55.0,55.5,56.0,56.5,57.0,57.5,58.0,58.5,59.0,59.5,60.0,60.5,61.0,61.5,62.0,62.5,63.0,63.5,64.0,64.5,65.0,65.5,66.0,66.5,67.0,67.5,68.0,68.5,69.0,69.5,70.0,70.5,71.0,71.5,72.0,72.5,73.0,73.5,74.0,74.5,75.0,75.5,76.0,76.5,77.0,77.5,78.0,78.5,79.0,79.5,80.0,80.5,81.0,81.5,82.0,82.5,83.0,83.5,84.0,84.5,85.0,85.5,86.0,86.5,87.0,87.5,88.0,88.5,89.0,89.5,90.0,t
0,53.05894658605848,52.816477020644484,52.65297166530426,52.55250350489345,52.43245487770156,52.69375858871431,53.0571461748015,52.7423024079999,52.796620115678735,52.92545333826176,53.13834673707767,52.573636720885254,52.63801708589982,52.94134241539762,52.57554841986872,52.70032971594725,52.55086423245478,52.07795419799808,51.811795842834734,52.860751081889795,52.865697703443445,52.65292877298894,52.87452664921832,52.88465023575648,52.65468710770705,53.04684919186776,52.37507283936833,52.967349335675415,52.95888551145982,52.80959334523002,53.402954032218496,52.510590658055044,52.65368645392771,52.65794954966172,52.03587640807475,52.74311704599543,52.36272072554309,52.61502980642004,52.71962021071257,52.719927529232216,51.8820499276916,52.70741554195703,52.651974977256806,52.728007198144844,52.19115379401492,52.88018385654018,52.760281186583555,52.38603536651839,52.647867915153626,52.6912271221668,52.67255877666661,52.82181341363267,52.54562622383314,52.33715453468772,52.484232650832055,52.30200396278854,52.94317836755907,52.68170799594152,52.695862238934915,52.73007836526948,52.504408429465336,52.228033864984155,52.83917182545212,52.577079236041925,52.53175754812768,52.53269926231685,52.73729664343873,53.10412196381067,52.0380698998273,52.096227591515536,52.64132393781424,52.74554580478519,52.64263142676165,53.29933953741221,52.902360578763805,52.838785610998116,52.80837573109194,52.7062500895076,52.61209521867623,53.10868016067435,52.751084225961655,52.55891947972833,52.860305869833255,52.92771803051554,53.06271014379034,52.78209845557103,52.6981223773095,52.80711202019819,52.027199288138455,52.72894770682163,52.61023120014485,52.73784047341071,52.39129288732169,52.87734053594283,52.84334032111074,53.09138330277107,52.776485943085895,52.37174252387745,52.34581425710767,52.630053217710525,52.97733751849621,0.1752
1,78.06392806124047,78.0821369933386,78.08962417875198,78.09224921402986,78.09690641120855,78.09330451042698,78.06708049132563,78.0835264228025,78.07260136171674,78.07045096963732,78.04136680979713,78.09179286066545,78.09910017021502,78.06756456607455,78.09395082114649,78.07929799451375,78.08292400014074,78.08463950470674,78.10043793834242,78.09765929291095,78.0804264917233,78.10266135512572,78.07840782100321,78.07330614811504,78.07324466998072,78.0696343810612,78.09246913485842,78.05404731242285,78.06368437903305,78.06369493937672,78.031240412282,78.08011540919202,78.07806430447967,78.07535613776184,78.10027185968912,78.08282350156453,78.10076464264117,78.07309920311575,78.06918374606899,78.09045642150453,77.09824804869561,78.07202409417765,78.09136460969097,78.085092031709,78.07984756929044,78.07520503545963,78.08131890772573,78.11041632261028,78.08048049057123,78.10205283818998,78.08038506117268,78.08293715698153,78.09047443232245,78.1020816868443,78.09726197740318,78.0619270652469,78.04552893375254,78.09472901273773,78.09445589081649,78.05298922411735,78.09149751065571,78.08526198239953,78.081357511646,78.08928874556406,78.08607286927094,78.09991274129224,78.07999168738492,78.06639786191528,78.06000602122084,77.08552058420993,78.08333931084668,78.07822660601059,78.08465491881809,78.04919432802349,78.06212205454885,78.08346890665875,78.07579149417026,78.07411032703264,78.0946449419063,78.06548405779027,78.07698368314816,78.10096034375421,78.04668935679534,78.0814136674591,78.06765238455617,78.08453757757539,78.09916243982073,78.05430022818939,77.08552487791573,78.06983988518148,78.08421282716455,78.075329441427,77.06365957461277,78.07568454296354,78.07144742083008,78.06585869998675,78.08190923383627,78.08093994799268,78.08132308740934,78.07851380664582,78.05146946162968,0.17522000000000001
2,62.88578506832469,63.119486437743184,62.91295294985453,63.456939239579015,63.5903431332411,63.402111301403174,62.914227352625176,63.19029471273403,63.26500077054946,63.065108393177574,62.824002752959814,63.4599980126539,63.373492325911975,63.14042333672908,63.46440364945649,63.3435025171568,63.43370998487347,63.653972940942126,63.79724772587066,63.10345801299198,63.2027766652291,63.4283698084421,63.20057596587588,63.04238119035244,63.43189656775333,62.92884653232314,63.69943020002191,63.08094535784838,62.95816259559607,63.15872976861342,62.56001750503315,63.96811761486622,63.454393512986975,63.27848917143692,63.652668425737225,63.29166474996269,63.68724256838793,63.47905406902495,63.34795463379453,63.352746732355946,63.48139443337999,63.244879667518326,63.41310296283113,63.37299261727315,63.529749948702836,63.096397331645015,63.226218935467074,63.66449285240253,63.31510147340619,63.38009149650743,63.400017871313686,63.12781166220064,63.49027583490515,63.71298462627286,63.36689175092619,64.06308518480243,63.070443533853826,63.44403643575823,63.39202027633657,63.77303425565293,63.53990717287014,63.36813465792871,63.264600183442916,63.39373114711432,63.45528490639342,63.432374318020614,63.150197742953395,62.881132309152754,63.8972816442779,62.856596037323165,63.336001965828835,63.32593826119114,63.42935290198874,62.65626447096695,63.030785409896225,63.1707516937602,63.208572120912805,63.373271042668094,63.4317319494233,62.81258373976628,63.338915461823035,63.47304193525167,63.126677524704064,63.21065702255938,62.97080767009508,63.25874907827257,63.33005795290885,63.00547582921676,62.82397534008124,63.371010551615804,63.314897203197646,63.2796074595939,62.884379238051125,63.16601966457669,63.206849581861555,63.05029105794182,63.30206133623761,63.23459356230936,63.260318613271835,63.43743399312171,62.99752664202717,0.17524
3,32.754603236704355,33.04275366378949,32.82967392919617,33.76409198981954,33.793953828479296,33.81358870083939,33.240684569719996,33.166962658351025,33.40079342527481,32.899637040593454,33.00096250007008,33.66389918405129,33.82401989022567,33.334118114436905,33.717983478005905,33.572248691468126,33.54711761793602,33.16146587169128,33.832528458519754,33.79918376865722,33.55318899293233,33.97558821180832,33.444903942759986,32.86527020388355,32.958542802171614,32.81540088704445,33.81288191676975,32.611892783180934,32.725758762482926,32.77751257711955,32.66212053081595,34.03440945354838,33.59463541648719,32.97348501980351,33.83431212047524,33.60832654063757,33.9497524231084,33.05192215179186,32.862559818935935,33.69663995485036,34.27321195659315,33.025036604290946,33.772357360153656,33.67979545427808,33.50876608029929,33.00292156252844,33.10420020983972,33.99827986208723,33.18340756142544,33.91910470192854,33.61013739232393,33.13280280260014,33.645645473865294,33.84091179500503,33.696061924324255,33.79486463239985,33.160173675938054,33.8140275408943,33.753945627503214,33.73066156055634,33.649957212748255,33.522991681999606,33.54923013411228,33.28213045379526,33.62300998608836,33.42069315086111,32.95366593302588,32.747170238559804,33.79736564459585,33.69464646539167,33.25205455176495,33.47111528761035,33.67502489892672,32.785194538694974,32.616227656148716,33.19790539227267,33.14509336547124,33.432349657034315,33.741186251072556,33.075029480101335,33.491996716381166,33.86639166406757,33.18755562989269,33.59881290605516,32.865853748614825,33.5224358453774,33.82910725981604,33.09666933696127,33.283280412101966,33.38825940693278,33.04752501223894,33.14080442815421,33.64471488746096,33.46216130059465,33.39212579530885,33.24830407747564,33.52434690266092,33.40962160106751,33.39468345616541,33.52986772452947,33.21008316175796,0.17526
4,17.699762813819685,17.759672630135082,18.113231382573247,18.945481509191495,19.018811265987015,18.960522556474892,18.666561794189224,17.778177870380535,18.90368396959744,17.772533264827555,17.931890231321695,18.969632912805082,18.92010217965638,18.87638898498754,18.97519854203905,18.9180824187562,18.95766747379897,18.08249508329074,19.049482276594652,18.71719756505323,18.89323505784899,18.98857113360629,18.890477209160917,17.73328442936016,18.02982897203118,17.722435201657007,19.06173094144226,17.888286050190974,17.705369768016766,17.776801948615464,17.820881905077172,18.76424160655989,18.988641070554873,17.80948283858206,19.014661688902088,18.912913549949106,19.053815936862943,18.048159208808322,17.990844975945397,18.945128764223995,18.741153926848128,17.816101888165008,18.960770634351267,18.959119505086953,18.978646932736726,17.772548478283852,17.823098077858795,19.046538721734475,17.840256255903505,18.952663393734174,18.96267966934842,17.759421834459594,18.981171854538115,19.06315537095818,18.777150834071307,18.083302079677043,18.035220134570157,18.99189654992448,18.95862065809456,18.013085657389375,18.997797882164775,18.786571949583447,18.92475418075038,17.87215565066149,18.93374667620751,17.879159704081143,17.74704015348541,17.698683270332115,17.865053303384673,18.912843460209235,17.854503521131427,18.933823291634997,18.964452611555114,18.586658979430617,17.72314514598546,17.80883434878029,17.822789451046642,18.95600131798577,18.965506228859812,18.626179557907378,18.94303711320151,18.975372952722086,18.04419981845907,18.905546984007422,17.74280933131962,18.900819320473435,18.91042072030754,17.934190368651393,17.81439415092106,18.960943822310664,17.816774772376192,17.84435702277725,18.53549034146093,18.86285392432257,18.884948405292707,18.856681722755027,18.928134145970173,18.75230826372905,18.741012421190007,18.97200954873777,17.99881644616833,0.17528
5,11.397606373215348,11.16657086562989,10.580974016981019,11.06162650797093,11.048876367041604,10.925162149001238,12.141819689531363,10.60332308843441,11.481105902742652,10.904299444447712,10.717480497145578,11.238977228466458,11.020448700945245,11.45998966649192,11.149611918199726,11.22941184732418,11.303363890191093,10.496465328765234,11.025976412743862,11.189652481101435,11.206365842527807,10.396813127679655,11.475218442736669,11.36280179617429,10.714304820819754,11.347139384343793,10.979143225587539,11.070394069422484,11.482480100737488,11.392987812463234,11.520624852460932,11.132327635470203,11.11136453537226,11.21114228422573,11.01854604706102,11.170117490550693,10.772656618656717,10.539700688963654,10.841912334363638,11.142432436750001,10.89125944924578,10.66141035540738,10.982737049583863,11.118466278662638,11.355042363823713,10.767356489469948,10.685927738205926,10.848374384424412,10.515528268299075,10.829967454396783,11.112222059733693,10.678486272539397,11.242779152834421,11.052485620459183,11.730155807545973,10.285114766346442,10.540059085083492,10.920268439861562,11.125607635536895,10.150312398244806,11.273473078978913,11.851662835224529,11.283262132868227,10.415160188597335,11.258352743835463,10.335573861352838,11.332845194260736,11.46592517789587,10.368595879370082,11.023025777255121,10.403965193509544,11.39819638510074,11.096468700768504,12.751209686748714,11.724487869015391,10.486025032987106,10.492392487248413,11.425138671404035,11.112795373645836,12.42800554014839,11.358750911599357,10.91534316617932,10.488923325098432,11.18463234604333,10.9676222606346,11.412989850092316,11.011373898126731,11.19548838820068,10.370420496087421,11.420968996862936,11.2146899706946,10.49534902225531,11.66923961400484,11.380723894196063,11.460893335266496,11.649114446444004,11.360624561741387,12.018956431828212,12.085161084734795,11.299303066628545,10.540714977332861,0.1753
6,15.372078363111296,15.344067968044607,14.653746385214456,14.259372344320248,14.400949687003527,14.35858742354833,15.307375859066136,14.37810686080884,14.299519151992163,14.483598138886679,14.493479183805574,14.358097386058315,14.246096451876912,14.300129715262186,14.368027067983425,14.249059663845278,14.352875556654277,14.40232671328178,14.405477658364866,14.36538609099639,14.311378006353811,13.508118204957576,14.303420892839181,15.322745210167497,14.37484310987844,15.40077568472845,14.432832590304935,14.255395628567193,15.301074344746919,15.358260926428414,15.282909700430201,14.30894375136667,14.387343039289595,15.380753534456979,14.387857006450709,14.31610627165778,14.426407825490932,14.388094514178169,14.338941290768945,14.350466446500782,14.315193251643343,14.507123694499775,14.355445800366553,14.364704789062452,14.362333283280874,14.469761171567175,14.529525379220084,14.421727998708983,14.529640134968554,14.35437125295165,14.364845809520075,14.36036594466042,14.369093880283616,14.43362242341174,15.378502733794141,14.391697778145089,14.595961480082563,14.395868174168768,14.35603483987827,14.366167754042499,14.377530032667773,15.475146703257659,14.341696442177,14.568122342017892,14.237777586082732,14.564040024975263,15.306122065981246,15.306530334635774,14.538887862285026,14.348753547784288,14.552763311148945,14.337764915897216,14.353961043354252,15.231707555617527,15.299350457533263,14.517507727405121,14.531252529297573,14.3616474817763,14.362125322651554,15.267199998381503,14.348717365633938,14.366106864307385,14.590081925301794,14.321295417159511,14.449316415925807,14.306207707578748,14.24231910228449,15.334989548036983,14.539590416451757,14.37012185625586,15.382638084008425,14.548508466666869,14.09478279093455,14.217943928638219,14.29483660581457,14.292333538865261,14.33717779396648,15.45531734441152,15.350345355858124,14.36794966389283,14.557329142411419,0.17532
7,15.784369012968275,16.197721970018105,15.007093432217095,15.481406666815392,14.926605426170434,15.396659083604034,15.759717182035331,15.624709230276427,14.485030361710452,14.78681786733036,15.156733565300788,14.688113055544925,15.508481494716838,14.866965091970782,14.828146672449066,15.370418487364494,14.722845829524017,15.006370651028025,14.93368280192073,15.467738151827382,15.158088070748143,14.146153204540541,14.45852934901728,16.025526473777987,14.791938989039199,15.839769917863823,15.00986630327747,14.477171310162957,15.942411672907369,16.03666744321434,15.777259931777234,15.219187596009457,15.270075392546474,16.176011947521655,14.944447021171683,15.14732014935319,15.535985135969842,15.027873872612917,14.650566162006351,14.853642809496401,15.430952534420161,15.366239243318505,15.324721107461452,14.89595720581275,14.623310918392002,15.165038330644403,14.988498072557405,15.086076022927475,15.445539118364032,15.471421695227404,15.260945820952104,15.492823267011946,14.728998262321708,14.842327239899838,16.05857398309105,15.023352676035076,15.078640444148041,15.412297236482175,14.77460937846787,15.64849278694913,14.627665764459582,15.70381136447156,14.747167598217425,15.58449273053918,15.246265292852586,15.544674678698945,15.948177907818673,15.95792142981969,15.169552350923803,15.332090322084435,15.619524691038528,14.587558112934081,15.169425743868002,14.839559078735714,15.323848461133382,15.53549580575206,15.557075337566316,14.569514084822664,14.870608096619126,15.399012626932208,14.626520092029754,15.376566533030138,15.377112050965144,15.094419713057087,14.658572268452069,14.507423153359493,15.518132706292487,15.952402196360344,15.64513916214803,14.652067727039695,16.07192899745406,15.553562912871115,14.922998879512969,15.215633093558884,14.56071493965866,14.35083743167595,14.601967864458455,15.287226545833446,15.6836862194256,14.724383179016845,15.048106350445096,0.17534
8,13.8955140795902,14.830354271666861,14.564775175452642,14.706917841361673,14.145543491129924,14.267922318969106,14.664815952411638,14.846462167402697,13.229283473960066,14.074109780182273,14.244045016954432,13.885244170148312,14.653651428959295,13.970125059706879,13.996848235960101,14.692106039421057,13.920151080088466,14.144711520252313,14.106116208251445,14.798530536440671,14.054663843455579,13.456996081050459,13.607996021286768,14.715240893503452,14.050948990840588,14.091366696484164,14.271191978120441,12.978000342556319,14.601319102349382,14.897539035666487,13.992213238227356,14.130864660337673,14.431172059019334,14.997514365799132,14.05539929005904,13.9888628096107,14.561478582161348,14.109784506887134,13.806319931643577,13.932112699835296,14.227721207240533,14.380911924216521,14.207090078856355,14.012664071502837,13.9047297583561,14.238683593096912,14.261640583028836,14.233315522689832,14.468616394374537,14.261892391642663,14.324545606114313,14.715209120494789,13.979326057218984,14.279458976733238,14.937692970594014,14.003593210911962,14.395129865048219,14.504329015448969,13.894094475728567,14.341967286497713,13.96242821234301,14.340957141996073,13.917049042183212,14.682720535463993,14.202065404464294,14.586822145457194,14.139834961608727,14.676859074325122,14.195743699223055,14.290943948886943,14.629026006953268,13.811748380305081,14.164997980348726,13.558319959125043,13.941537555848605,14.52049204482961,14.57333551148998,13.999652067448086,13.976209017851195,14.369448156702548,13.91228076698817,14.29589825291753,14.596491576385306,14.062716822380748,13.855274315313196,13.609708225533812,14.6395287135294,14.129221172692366,14.61751792378815,14.070694053787724,14.988928828020928,14.624864104353795,13.313543048058799,14.53331208896662,13.543258171822018,13.66182772092011,13.859996677654394,14.033313828474709,14.77705891517309,13.997089840501879,14.228855545666665,0.17536
