,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,t
0,52.46030224188655,52.591430014147214,52.621731951920374,52.71742765696116,52.648884889420025,52.64473432143597,52.63226908819326,52.581668455407474,52.53532283700088,52.978908647970776,52.85038590222174,52.12716300700882,53.31009579763434,52.86680890646142,52.44808690308741,52.57138616562921,52.70467295951213,52.77891422206659,53.09019513797057,52.24900529599672,53.078368187677114,52.45520483492449,52.25645021118557,53.06218356352424,52.45098659000788,52.188356631187766,52.78472591351724,52.562625068267344,52.86759280726689,52.59811844183222,52.30179400002707,52.63774148268522,52.161622260091896,52.56893339527394,52.72909656361024,52.32418955193088,52.67156639419654,52.10203264157722,52.71955786052962,52.74614883946157,52.4314415107746,52.390518297138684,52.355991663870476,52.92893384150812,52.907168804569714,52.585121041183406,52.35161649841616,52.029115101600254,52.29102238093507,52.4728656297086,52.42444807153325,0.1752
1,78.08330360078081,78.08989600260715,78.07481050945998,78.07682777246092,78.08352822633344,78.06139365687864,78.0886613923781,78.08149362471909,78.07649875393142,78.06500400243634,78.07776271952562,77.08117242660263,78.03788361492673,78.08454625661136,78.10482972909757,77.06700848788778,78.07035247538607,78.07744329779415,78.05750451559331,78.09505784990627,78.0703287700952,78.09210537392802,78.09817948348882,78.04212554212452,78.10102142141162,77.07868796491469,78.05519098146976,78.10124938099524,77.06957261117363,78.05939390602502,78.11227717947338,78.07325552914149,77.0793816167657,78.09692982487526,78.09655435048543,77.090737715621,78.08728031460777,77.10206774581354,78.08561429572914,78.08932352959668,78.05377382286686,78.10626094275362,78.09592291520296,78.04118281733174,78.06242665587456,78.05307820210449,77.07498120910141,77.09458222798585,78.09769831221328,78.10684870179949,77.05664507832188,0.17522000000000001
2,63.37491907260196,63.28683394437327,63.42252031848588,63.236404288832006,63.30980549046413,63.281106404854974,63.406917660474164,63.33724452523085,63.4489884886734,62.913064483358596,62.691630166654754,62.65700122245172,62.736493867084775,63.10176732408245,63.59444792688239,62.25106559362836,63.24842067985348,63.13310389724284,62.89594221632706,64.09369579104525,62.90401947150437,63.44362045696109,63.69117917264222,62.85852310243027,63.540383914552386,62.57295079444426,63.55390236997569,63.51459219526463,61.95842936149717,63.77340112278879,63.606118270583536,63.31127835488527,62.60655579299155,63.50019076859614,63.22860906946398,62.494097453094994,63.38004808912885,62.70170672065502,63.34938523191361,63.27644831145711,63.12534255570353,63.63573298636446,63.61252948346496,63.56867615326771,63.070706841999495,63.90819009785005,62.40515727290569,62.77722221013186,63.67308611718177,63.549953215824615,62.35472245095563,0.17524
3,33.03384415828045,33.11987681540506,33.050151295108115,33.00254099097068,33.080490302942756,33.30067296403592,33.58904321312734,32.97407800581774,33.02692396576439,32.67458433839194,32.685406012305904,33.06614717781433,32.924309883263454,33.646406236227115,33.9330823740587,32.76883209726642,33.63483218566389,32.90134102165086,32.584232586827675,34.1456009537408,33.213294246603425,33.64681808633156,33.74865802325635,32.853245857693864,33.79592535932488,32.906623413924606,33.71961140589749,33.8794935848616,33.14290568952099,33.80861616332591,34.03370635065375,32.8211102383866,32.967408953834195,33.80537251311849,33.35337329210714,33.619846496939054,33.592343650001695,33.79592965018865,33.700530797377915,33.644067879394036,33.148695238647065,33.92278333037732,33.7345932558057,33.39913454490018,33.42125575348676,33.72058957802934,32.829793405519425,33.338016064469514,33.790810867507446,33.93860336938823,32.54922259070165,0.17526
4,17.81692635289813,17.79151691316166,18.009407689040245,17.795326890136586,17.84198092435836,18.067720207132375,18.94742655064367,17.82153806183712,17.986790399124622,17.674897608279217,18.023649633396296,17.731054998425723,17.90792073789236,18.730447453098527,19.01939951326029,17.606761413380482,18.081516581785163,17.75443584365046,17.688161786274424,18.762903595094603,18.648259776638653,18.910039911829138,19.029142245764028,17.912163264133024,18.974026007506577,17.697010987095144,17.775688938912367,18.99874784401598,18.496741515552287,17.86367169362754,18.96828491178517,17.835959794905715,17.701026373980387,18.99256786075886,17.802165459959063,18.663874843715988,18.934571102829434,18.718715260692523,18.939342785764385,18.898716210154134,17.98009401506701,19.025638612240037,19.012343781893765,17.917802562275828,18.017321101239094,18.04700841652825,17.638003310110072,17.787331828943532,19.030469488014138,18.995064928571143,17.630814096813886,0.17528
5,11.21970163446836,11.174451631508616,10.542982714018446,11.19156841726109,11.076462472937349,10.937804113983814,11.356027415700256,11.323392926617105,10.667811532939279,11.625405475167257,10.644660076289986,11.11493703503264,10.84373642249433,11.257317267323334,10.850189673250142,11.474952702914344,10.049997585820753,11.39358724340112,11.68835052921827,11.188666402327192,12.34692917605676,11.295878631262715,11.189104490427829,11.406725858880362,11.14303397727145,11.385978623971377,10.386287292055997,10.905390608428654,12.376346902436216,10.325172909765197,10.809385539272212,11.476900926038889,11.283560317466117,10.984509657682603,10.477708536570233,11.425059009723762,11.35998139992219,11.274931526947015,11.040350010065204,11.190560757074165,11.062945260811013,10.942227465651161,11.168850375350223,10.661569559615723,10.387706169654718,10.233411578224052,11.48610358427762,10.380057455752649,11.072787535934523,10.892259017259668,11.721076929028923,0.1753
6,15.369587521204497,15.348853175276135,14.346438100945807,15.36679884050864,15.510357616833462,15.4651051555452,14.3356292569603,15.384208366976777,14.24803130640228,15.255131273826116,14.566424858353052,15.33685331987272,14.46122852569831,14.466663009631715,14.399624279521438,15.23085040578971,14.620404821939417,15.330320871458474,15.280735536884992,14.22171261781569,15.266393044478106,14.211854579991217,14.3886989082163,15.347663413779369,14.332547431600016,15.30269837354756,14.458008244887237,14.387450584798506,15.173634467720369,14.558090523820752,14.250633620320487,15.489644802384396,15.291175941680983,14.38260964535539,14.472493354367943,14.426662215643448,14.322366233887003,14.469112892200988,14.340989218203342,14.298062896787938,15.389383786049743,14.39637236507418,14.387546795759441,14.2704162737611,14.558507203511306,14.37451689070401,15.24314499902098,14.503872424875436,14.39798993688423,14.371982099132271,15.244452138362302,0.17532
7,16.097945839574457,16.069731939959823,15.262513224193926,16.175175034884326,16.06286882217043,16.223457585099435,14.537312458809614,15.942836769557523,15.361062618847663,15.697734441505235,15.291273081944196,16.253837043216496,14.71556953287733,15.197766452624561,15.415354663896204,15.86862227773742,15.799166132312855,15.891525140322878,15.657066098253342,15.287292207500494,15.116144487032813,15.158881867320034,14.680069731805997,15.810842307686407,14.71058120104472,15.900809567274464,15.481957188735352,15.367221377952443,15.408236107542589,15.242185864538634,15.669862533553516,15.27711036165397,16.02131087348879,15.298648951152945,15.066431356047987,14.654010534273148,14.514822746572431,14.71157340885963,15.2908848818587,15.085760697096688,16.179196154468464,14.990742906471068,14.7401660802771,14.719225919760326,15.068626811822872,15.450692773364059,15.789119841245688,15.588204291449413,14.88666695776113,15.29633893208798,15.63756296051355,0.17534
8,14.858250145578854,14.718662226786966,14.140258132809466,14.909619039919814,14.880353036070018,15.24397910856659,13.728961719965445,14.986287641754124,14.621414044889965,13.863193370528291,14.497249201659352,14.809962151832734,13.420395116326212,14.218518784195915,14.447092884172328,13.806651854964256,14.733446518259635,14.674619810652795,14.381892180384265,14.585965099452805,13.680503197497915,13.947527745736476,13.969963267104342,14.651764130526097,13.30302263334869,14.554686695235834,14.119427242439247,14.402919662580342,13.406155614389393,14.324634168979157,14.23042195367367,14.121894547095467,14.105083522111043,14.382269214842745,13.51944519717966,13.80333160996861,13.642480324223015,13.896347536666944,14.174972536460176,13.857203586690481,14.868532654523129,14.073490583629736,14.05362387620426,13.027780852337623,14.120831385230362,14.27004186505273,13.8050908962529,14.439349524080749,14.08426770356247,14.245510394529411,13.862711686974466,0.17536
